Gene_acc,Gene_id,SignedRank,log10iBAQ,FDR,Desc
822,cgd5_4370-RA-p1,0.674874,7.923021804788028,1.0,Peptidase S9 prolyl oligopeptidase
823,cgd2_1770-RA-p1,-0.6730109999999999,7.33426974020561,1.0,Mannose-1-phosphate guanylyltransferase
824,cgd7_4720-RA-p1,-0.669946,7.838411428740137,1.0,Uncharacterized protein
825,cgd4_1970-RA-p1,0.669701,7.9855948596677555,1.0,Uncharacterized transmembrane Protein
826,cgd7_2430-RA-p1,-0.669452,6.041057491064923,1.0,Translation initiation factor eIF-5 Tif5p/ZnR+W2 domain-containing protein
827,cgd1_2730-RA-p1,-0.668223,6.30138090856199,1.0,RNA recognition motif domain containing protein
828,cgd6_4470-RA-p1,-0.667641,6.60051405001703,1.0,Uncharacterized protein
829,cgd4_2010-RA-p1,0.667641,6.078534208379431,1.0,Cell division control protein 73 C-terminal domain containing protein
830,cgd4_2510-RA-p1,-0.667223,6.221253445217916,1.0,Uncharacterized protein
831,cgd6_190-RA-p1,0.6662939999999999,7.639414100822397,1.0,Pleckstrin homology domain containing protein
832,cgd8_293-RA-p1,0.665844,6.888375153904923,1.0,VMA21-like domain containing protein
833,cgd7_1270-RA-p1,-0.664408,7.33301915080801,1.0,Uncharacterized protein
834,cgd8_2540-RA-p1,-0.662618,5.937863368057696,1.0,Uncharacterized protein
835,cgd5_2720-RA-p1,-0.6623100000000001,6.98990530611404,1.0,Uncharacterized Secreted Protein
836,cgd5_610-RA-p1,-0.6601279999999999,7.201533673443382,1.0,Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase
837,cgd8_2490-RA-p1,-0.659939,8.050674149111462,1.0,Uncharacterized protein
838,cgd2_1690-RA-p1,0.65646,7.790833375688613,1.0,Uncharacterized protein
839,cgd2_4270-RA-p1,-0.656408,6.794681565497487,1.0,Secreted insulinase-like peptidase
840,cgd8_60-RA-p1,0.655289,6.639213475289514,1.0,Uncharacterized Protein
841,cgd4_910-RA-p1,-0.654983,7.054233742984009,1.0,Histidine phosphatase superfamily clade-2
842,cgd4_80-RA-p1,-0.651771,7.069543660252444,1.0,Sac1p family protein
843,cgd6_5420-RA-p1,-0.650983,5.945506498074541,1.0,Uncharacterized protein
844,cgd6_3630-RA-p1,0.650961,7.211492754950108,1.0,Ankyrin repeat-containing protein
845,cgd2_4380-RA-p1,-0.650447,5.576004651098066,1.0,Signal peptide containing protein/gene anchored to telomere
846,cgd1_310-RA-p1,0.649949,6.3462156870051345,1.0,AP endonuclease 2
847,cgd6_3970-RA-p1,-0.64953,7.480657417950702,1.0,Glutaredoxin-like protein 2 thioredoxin folds
848,cgd3_2530-RA-p1,-0.649369,7.3596598641696325,1.0,Proteasome subunit beta type
849,cgd7_753-RA-p1,0.647648,6.7350980546885415,1.0,Signal recognition particle SRP9/SRP14 subunit
850,cgd4_3580-RA-p1,-0.644161,7.09411576790986,1.0,Protein kinase-like domain containing protein (HCD gene family)
851,cgd5_3920-RA-p1,-0.6418159999999999,7.919732703228958,1.0,Calmodulin-like protein
852,cgd6_2913-RA-p1,0.6415310000000001,8.18248883569457,1.0,Uncharacterized protein
853,cgd7_2420-RA-p1,0.640373,8.531032471361224,1.0,60S ribosomal protein L22
854,cgd4_3020-RA-p1,-0.639314,6.2833620332141065,1.0,Alpha/Beta hydrolase fold containing protein
855,cgd6_1740-RA-p1,0.637204,5.6911281475270545,1.0,FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1
856,cgd7_230-RA-p1,-0.636443,5.540112481944161,1.0,RPR45-like archaeo-eukaryotic exosomal RNAse PH
857,cgd4_3000-RA-p1,-0.636343,7.647361124422334,1.0,"Dbp1p, eIF4a-1 family RNA SFII helicase (DEXDC+HELICc)"
858,cgd3_1250-RA-p1,0.634803,8.744047726609523,1.0,Ribosomal protein L14
859,cgd1_880-RA-p1,0.6347970000000001,8.194518966932195,1.0,Eukaryotic initiation factor 4A
860,cgd1_2060-RA-p1,-0.633796,7.4752160785240775,1.0,Rab1 GTPase
861,cgd6_1340-RA-p1,-0.633242,6.24930282017526,1.0,Calycin/START domain containing protein
862,cgd1_1870-RA-p1,0.632408,6.8757441513198145,1.0,Uncharacterized protein
863,cgd7_1670-RA-p1,-0.63134,6.922577122222326,1.0,Uncharacterized protein with Armadillo-like helical domain
864,cgd5_2190-RA-p1,-0.6293890000000001,7.34635949533985,1.0,DNA/RNA non-specific endonuclease
865,cgd2_1650-RA-p1,0.628929,7.362028905419128,1.0,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit
866,cgd2_330-RA-p1,-0.628857,5.940792396724911,1.0,Notchless
867,cgd4_540-RA-p1,-0.6275109999999999,7.413678558503502,1.0,V-type proton ATPase subunit C
868,cgd1_3570-RA-p1,0.625467,8.072707792077585,1.0,Myosin regulatory light chain
869,cgd6_5030-RA-p1,-0.623513,6.990184885349968,1.0,HSP20-like chaperone with CS domain
870,cgd7_3870-RA-p1,-0.623315,6.359472786702593,1.0,Uncharacterized Secreted Protein (CpLSP gene family)
871,cgd5_20-RA-p1,-0.623275,7.153761526659283,1.0,Uncharacterized Secreted Protein
872,cgd5_3210-RA-p1,-0.6214729999999999,6.5339903366652985,1.0,Uncharacterized protein
873,cgd1_3480-RA-p1,-0.621276,7.340968983187028,1.0,Eukaryotic translation initiation factor 3 subunit M
874,cgd6_1490-RA-p1,0.619323,6.780008370649689,1.0,Calcium load-activated calcium channel
875,cgd8_3290-RA-p1,0.619262,7.87839922597188,1.0,S-adenosyl-L-methionine-dependent methyltransferase
876,cgd6_4630-RA-p1,0.61875,8.84466352824024,1.0,40S ribosomal protein S8
877,cgd4_3460-RA-p1,-0.616035,6.100188172084253,1.0,Uncharacterized protein
878,cgd5_1440-RA-p1,-0.614137,6.881385037229873,1.0,Uncharacterized Secreted Protein (CpLSP gene family)
879,cgd6_120-RA-p1,-0.61311,9.074070468641654,1.0,"Disulfide-isomerase, signal peptide plus ER retention motif"
880,cgd1_3710-RA-p1,-0.613012,7.888718328899281,1.0,Acetyl-coenzyme A synthetase
881,cgd7_4760-RA-p1,0.610657,8.803329631053394,1.0,Ribosomal protein S4
882,cgd4_32-RA-p1,0.610553,7.605185589750896,1.0,Uncharacterized protein
883,cgd7_2610-RA-p1,-0.610527,5.991452027297707,1.0,Kelch/SKP1/BTB/POZ domain containing protein
884,cgd7_2620-RA-p1,-0.6088399999999999,6.3254496384682435,1.0,ClpB Atpase/signal peptide containing protein
885,cgd3_1330-RA-p1,0.608329,6.764811411856988,1.0,Uncharacterized protein
886,cgd7_1420-RA-p1,0.606254,6.367703714360396,1.0,Uncharacterized protein
887,cgd6_2170-RA-p1,0.605377,8.620953709436842,1.0,60S ribosomal protein L5
888,cgd2_2530-RA-p1,0.605147,7.946074795407386,1.0,Uncharacterized protein
889,cgd7_1170-RA-p1,-0.603103,6.061929174753385,1.0,Ringfinger+4xC2H2+littlefinger domain-containing protein
890,cgd7_5000-RA-p1,-0.600276,8.1110534955647,1.0,Vacuolar ATP synthase subunit A
891,cgd8_110-RA-p1,0.597747,6.690210260841298,1.0,Uncharacterized protein
892,cgd5_3490-RA-p1,-0.5969220000000001,6.592614348651169,1.0,Biotin-protein ligase N-terminal domain containing protein
893,cgd6_3520-RA-p1,-0.595198,6.675656312826037,1.0,unspecified product
894,cgd6_3510-RA-p1,-0.594267,7.846592540734064,1.0,Uncharacterized protein
895,cgd8_440-RA-p1,0.593496,8.492508956107581,1.0,60S ribosomal protein L5
896,cgd7_320-RA-p1,0.592445,8.734693175737156,1.0,50S-L18Ae/60S-L20/60S-L18A ribosomal proteins
897,cgd2_640-RA-p1,0.59126,8.024647095629875,1.0,Metallo-dependent phosphatase-like protein
898,cgd1_260-RA-p1,0.590376,5.80346747212814,1.0,Signal peptide region containing protein
899,cgd7_550-RA-p1,0.588504,8.062491167705343,1.0,Uncharacterized protein
900,cgd1_3020-RA-p1,0.588425,8.9757227725765,1.0,Fructose-bisphosphate aldolase
901,cgd4_990-RA-p1,0.5836020000000001,6.634871415863147,1.0,Serine/threonine protein kinase
902,cgd1_580-RA-p1,-0.583537,7.3460532339285045,1.0,Dynamin-like protein
903,cgd8_1850-RA-p1,0.582915,7.177687394652354,1.0,E2F/DP family winged-helix DNA-binding domain containing protein
904,cgd3_1400-RA-p1,-0.58024,7.627690261271129,1.0,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
905,cgd3_2470-RA-p1,-0.5801390000000001,6.76313549509411,1.0,Eukaryotic translation initiation factor 3 subunit J
906,cgd6_5270-RA-p1,0.57927,7.483684509100235,1.0,Uncharacterized protein
907,cgd8_4360-RA-p1,0.579263,8.460483136533039,1.0,Ribosomal protein S8
908,cgd8_570-RA-p1,-0.57821,7.415158997015616,1.0,Proteasome regulatory complex Rpn1 subunit
909,cgd4_4020-RA-p1,0.577274,8.452708523549111,1.0,Ribosomal protein S5
910,cgd2_2960-RA-p1,-0.576963,6.03209000719574,1.0,Serine/threonine phosphatase
911,cgd3_2440-RA-p1,0.573854,8.595450842662522,1.0,Ribosomal protein S18A
912,cgd7_860-RA-p1,-0.573666,6.103857292036679,1.0,Armadillo-like helical protein
913,cgd7_1090-RA-p1,0.573661,7.307353745723458,1.0,Nuclear transport factor 2 domain containing protein
914,cgd8_3220-RA-p1,0.573505,6.447441109407971,1.0,RNA-binding protein Lupus La
915,cgd2_940-RA-p1,-0.573368,7.433708383173521,1.0,Signal peptide plus transmembrane domain containing protein
916,cgd6_2620-RA-p1,0.572816,8.287372446826584,1.0,Vesicle-associated membrane protein with MSP (Major sperm protein) domain
917,cgd6_2600-RA-p1,0.571079,6.6222054371870165,1.0,Uncharacterized protein
918,cgd5_940-RA-p1,0.5696,7.87404987908138,1.0,Histone H2A
919,cgd4_2270-RA-p1,0.569218,6.174235952636118,1.0,Short-chain dehydrogenase/reductase SDR
920,cgd1_980-RA-p1,-0.567145,7.131468420799334,1.0,RNase L inhibitor-like protein
921,cgd2_2700-RA-p1,-0.566812,8.489279099658654,1.0,Brf1p like coiled coil protein
922,cgd4_4330-RA-p1,-0.566298,6.699558797875097,1.0,Uncharacterized protein
923,cgd2_1870-RA-p1,-0.565621,8.32412291024984,1.0,Guanine nucleotide-binding protein
924,cgd6_3450-RA-p1,0.5639430000000001,6.361448224026407,1.0,Eukaryotic rRNA processing protein EBP2
925,cgd6_3990-RA-p1,0.56381,9.403135684025441,1.0,Elongation factor 1-alpha
926,cgd3_480-RA-p1,-0.563025,5.627661431319139,1.0,Uncharacterized protein
927,cgd5_700-RA-p1,-0.5628920000000001,7.077850993540892,1.0,RNA recognition motif domain containing protein
928,cgd2_3990-RA-p1,-0.562733,7.3601921905901255,1.0,EF-hand domain containing protein
929,cgd1_1280-RA-p1,-0.56147,7.700340932653984,1.0,K-homology type RNA binding proteins
930,cgd1_1890-RA-p1,0.5607300000000001,7.495714044613158,1.0,Longin domain-containing Synaptobrevin
931,cgd4_700-RA-p1,-0.560656,8.166032247770886,1.0,Uncharacterized protein
932,cgd6_3960-RA-p1,-0.558611,5.949013210700556,1.0,GTP-binding elongation factor protein
933,cgd8_3970-RA-p1,-0.558611,6.062732363205394,1.0,Nucleosome assembly protein (NAP)
934,cgd6_4030-RA-p1,-0.558611,5.092400360135124,1.0,Uncharacterized protein
935,cgd7_2190-RA-p1,-0.558611,6.194280250041786,1.0,Guanylate kinase/L-type calcium channel beta subunit
936,cgd8_3090-RA-p1,-0.558611,6.574442012520191,1.0,Proteasome activator p28/ Ki autoantigen
937,cgd3_3480-RA-p1,-0.558611,4.422709640020318,1.0,Large Sec7 domain containing protein
938,cgd2_230-RA-p1,-0.558611,5.311695280312722,1.0,Phosphatidylinositol phosphate phosphatase
939,cgd8_2520-RA-p1,-0.558611,5.746965889829472,1.0,Mtr4p like SKI family SFII helicase
940,cgd1_760-RA-p1,-0.558611,5.837329867686219,1.0,Dual specificity phosphatase
941,cgd5_2963-RA-p1,-0.558611,5.913531910829019,1.0,U5snrp Brr2 SFII RNA helicase (sec63 and the second part of the RNA)
942,cgd4_2610-RA-p1,-0.558611,5.949036897206191,1.0,unspecified product
943,cgd8_4910-RA-p1,-0.558611,5.724820581089067,1.0,"Exonuclease, RNase T/DNA polymerase III"
944,cgd3_410-RA-p1,-0.558611,5.753198508713382,1.0,ABC transporter
945,cgd6_2390-RA-p1,-0.558611,5.539859882585918,1.0,DNA topoisomerase
946,cgd7_3530-RA-p1,-0.558611,5.788984675982603,1.0,PP2C-like phosphatase
947,cgd1_2460-RA-p1,-0.558611,6.11673987159661,1.0,Uncharacterized protein
948,cgd7_3000-RA-p1,-0.558611,5.479184072238686,1.0,Repressor of RNA polymerase III transcription Maf1
949,cgd7_1820-RA-p1,-0.558611,5.884776489376219,1.0,TRAPPC3
950,cgd3_280-RA-p1,-0.558611,6.201846209297807,1.0,mRNA translation inhibitor SKI2 SFII helicase
951,cgd1_1720-RA-p1,-0.558611,5.79643509615468,1.0,SpoU type tRNA/rRNA methyltransferase
952,cgd6_3440-RA-p1,-0.558611,6.102040741868153,1.0,Uncharacterized protein
953,cgd2_2360-RA-p1,-0.558611,5.27301590271584,1.0,Dop1p family protein
954,cgd6_3390-RA-p1,-0.558611,5.51221418960741,1.0,Phosphatidylinositol kinase
955,cgd8_4800-RA-p1,-0.558611,5.631309976235545,1.0,"Zinc finger, RING/FYVE/FHA/SMAD/PHD-type domain containg protein"
956,cgd2_340-RA-p1,-0.558611,6.3511030980422865,1.0,RING/FYVE/PHD-type Zinc finger-containing protein
957,cgd1_1990-RA-p1,-0.558611,5.375268149792139,1.0,tRNA(His) guanylyltransferase
958,cgd7_1760-RA-p1,-0.558611,5.053738990901205,1.0,Haloacid dehalogenase-like hydrolase/Phospholipid-transporting ATPase
959,cgd5_1040-RA-p1,-0.558611,5.6565517532997625,1.0,Arf GTPase activating protein
960,cgd8_5350-RA-p1,-0.558611,5.600653134357837,1.0,Uncharacterized protein
961,cgd4_2373-RA-p1,-0.558611,5.445401277565725,1.0,Armadillo-type fold containing protein
962,cgd1_3400-RA-p1,-0.558611,5.954314081706012,1.0,Uncharacterized protein
963,cgd6_3760-RA-p1,-0.558611,5.8332962089692,1.0,Uncharacterized protein
964,cgd7_4830-RA-p1,-0.558611,5.62755360057007,1.0,Mechanosensitive ion channel MscS containing protein
965,cgd7_2060-RA-p1,-0.558611,6.367278561256655,1.0,Phosphodiesterase MJ0936/Vps29
966,cgd2_3250-RA-p1,-0.558611,6.055687694212463,1.0,Tetratricopeptide repeat
967,cgd4_3330-RA-p1,-0.558611,6.102429703475726,1.0,Protein kinase/EF-hand domain containing protein
968,cgd7_4530-RA-p1,-0.558611,5.544477742310414,1.0,Uncharacterized Protein
969,cgd2_4090-RA-p1,-0.558611,5.981740104027799,1.0,50S ribosome-binding GTPase
970,cgd8_5420-RA-p1,-0.558611,5.86428952645873,1.0,Uncharacterized protein
971,cgd2_3170-RA-p1,-0.558611,5.388283896154537,1.0,Rab-GTPase-TBC domain containing protein
972,cgd2_250-RA-p1,-0.558611,6.032220407793351,1.0,Vacuolar (H+)-ATPase G subunit
973,cgd3_250-RA-p1,-0.558611,5.798183418317185,1.0,Serine/threonine-protein phosphatase
974,cgd5_2860-RA-p1,-0.558611,5.7883175900238895,1.0,Uncharacterized protein
975,cgd6_3690-RA-p1,-0.558611,5.82961560224985,1.0,PUB/Ubiquitin-related domain containing protein
976,cgd3_430-RA-p1,-0.558611,5.098015938815486,1.0,Vacuolar protein sorting-associated protein 13
977,cgd6_5250-RA-p1,-0.558611,5.9699390493694,1.0,Transcription elongation factor Spt6
978,cgd7_1510-RA-p1,-0.558611,5.511026287549662,1.0,Uncharacterized protein
979,cgd5_4520-RA-p1,-0.558611,6.079172198151669,1.0,GMP synthase
980,cgd7_110-RA-p1,-0.558611,5.931833096965628,1.0,Sortilin
981,cgd6_2070-RA-p1,-0.558611,5.197827103424265,1.0,Clathrin/coatomer adaptor N-terminal
982,cgd2_2840-RA-p1,-0.558611,6.220471635661514,1.0,Pleckstrin homology domain containing protein
983,cgd3_3880-RA-p1,-0.558611,5.536756186699583,1.0,Snu114p Gtpase/U5 snRNP-specific protein
984,cgd5_2360-RA-p1,-0.558611,6.06789623553876,1.0,PDZ domain containing protein
985,cgd6_4410-RA-p1,-0.558611,5.640972299816179,1.0,DNA-directed DNA polymerase (pol2)
986,cgd6_830-RA-p1,-0.558611,5.756345974642698,1.0,Pleckstrin homology domain containing protein
987,cgd7_30-RA-p1,-0.558611,5.237563843903481,1.0,Uncharacterized protein
988,cgd7_2790-RA-p1,-0.558611,6.314962992589845,1.0,NOT2 / NOT3 / NOT5 domain containing protein
989,cgd8_2560-RA-p1,-0.558611,5.587367059183893,1.0,Uncharacterized protein with RING-type Zinc finger
990,cgd8_780-RA-p1,-0.558611,5.573391321972594,1.0,Zinc finger C3H1-type RNA biding domain containing protein
991,cgd4_290-RA-p1,-0.558611,6.16444441484337,1.0,Protein phosphatase 2A regulatory B subunit B56
992,Cgd8_1200-RA-p1,-0.558611,4.898693193233707,1.0,E3A like HECT domain containing ubiquitin protein ligase
993,cgd5_930-RA-p1,-0.558611,6.076530612374762,1.0,Prefoldin subunit 3
994,cgd8_2620-RA-p1,-0.558611,5.453261245939863,1.0,Uncharacterized protein
995,cgd1_1830-RA-p1,-0.558611,6.440814659957681,1.0,TB2/DP1/HVA22 family integral membrane protein
996,cgd5_2220-RA-p1,-0.558611,6.585075521885186,1.0,Small nuclear ribonucleoprotein D1/ SM domain containing protein
997,cgd2_2770-RA-p1,-0.558611,5.31839623604158,1.0,U5 small nuclear ribonucleoprotein 200kDA helicase/Pre-mRNA splicing helicase BRR2 2
998,cgd4_3570-RA-p1,-0.558611,4.683636809565102,1.0,Protein kinase-like domain containing protein (HCD gene family)
999,cgd5_60-RA-p1,-0.558611,5.976398893613628,1.0,Centrin like protein with 4x EF hands
1000,cgd7_2910-RA-p1,-0.558611,5.377366970324768,1.0,Abd1p RNA (Guanine-7-methyltransferase (Cap methyltransferase))
1001,cgd6_4540-RA-p1,-0.558611,6.001178594563533,1.0,Palmitoyltransferase
1002,cgd3_1630-RA-p1,-0.558611,6.780295224739176,1.0,Uncharacterized protein
1003,cgd7_4180-RA-p1,-0.558611,6.398387101774956,1.0,Clathrin adaptor complex small chain/Longin-like domain containing protein
1004,cgd8_3570-RA-p1,-0.558611,6.455181675851335,1.0,Uncharacterized Secreted Protein (WYLE gene family)
1005,cgd1_2770-RA-p1,-0.558611,5.622935519952444,1.0,DNA-directed RNA polymerase subunit beta
1006,cgd7_3650-RA-p1,-0.558611,6.192736436644682,1.0,E2F/DP family winged-helix DNA-binding protein
1007,cgd7_2710-RA-p1,-0.558611,5.437839842897679,1.0,NUDIX hydrolase domain containing protein
1008,cgd3_2890-RA-p1,-0.558611,5.347873600359232,1.0,Pre-mRNA-processing-splicing factor 8
1009,cgd5_4490-RA-p1,-0.558611,5.5965694794832865,1.0,Uncharacterized protein with WD40 repreat
1010,cgd3_2880-RA-p1,-0.558611,5.340543257514194,1.0,Uncharacterized protein with Leucine-rich repeat
1011,cgd5_310-RA-p1,-0.558611,5.959751908351783,1.0,PolyPPase VTC4 like
1012,cgd8_3720-RA-p1,-0.558611,5.818281001955163,1.0,"Zinc finger, RING/FYVE/PHD-type domain containg protein"
1013,cgd3_2260-RA-p1,-0.558611,7.122345874018702,1.0,Uncharacterized protein
1014,cgd2_2640-RA-p1,-0.558611,6.376194804468072,1.0,Uncharacterized protein
1015,cgd4_2890-RA-p1,-0.558611,5.896597308102431,1.0,Uncharacterized protein
1016,cgd7_5440-RA-p1,-0.558611,5.300146393864691,1.0,Uncharacterized protein
1017,cgd8_2550-RA-p1,-0.558611,5.930952425405779,1.0,Uncharacterized transmembrane Protein
1018,cgd7_1610-RA-p1,-0.558611,5.983665370365984,1.0,Nucleoporin interacting component Nup93/Nic96
1019,cgd4_4253-RA-p1,-0.558611,5.028964162918379,1.0,Uncharacterized protein with Armadillo-like helical
1020,cgd8_3660-RA-p1,-0.558611,5.987815397727938,1.0,RNA 3-Terminal Phosphate Cyclase-like protein
1021,cgd1_430-RA-p1,-0.558611,5.60531043437669,1.0,emp24/gp25L/p24 family/GOLD domain containing protein
1022,cgd5_170-RA-p1,-0.558611,5.361190142555007,1.0,Uncharacterized protein
1023,cgd7_1010-RA-p1,-0.558611,4.3970235496166135,1.0,EF-hand calcium-binding domain-containing potein
1024,cgd5_4480-RA-p1,-0.558611,5.470207066891319,1.0,Vacuolar protein sorting-associated protein 13/Autophagy-related proteinl
1025,cgd5_4350-RA-p1,-0.558611,5.722199547984903,1.0,Uncharacterized protein
1026,cgd1_2700-RA-p1,-0.558611,5.836123804473363,1.0,Methionine aminopeptidase
1027,cgd4_3130-RA-p1,-0.558611,6.970710495966286,1.0,Translation initiation factor IF6
1028,cgd4_4480-RA-p1,-0.558611,5.940998490088127,1.0,secreted membrane-associated protein (FLGN gene family)
1029,cgd6_4660-RA-p1,-0.558611,6.561646911659385,1.0,Uncharacterized Protein
1030,cgd3_1173-RA-p1,-0.558611,5.847754605217381,1.0,E3A like HECT domain containing ubiquitin protein ligase
1031,cgd6_4250-RA-p1,-0.558611,5.137768582461047,1.0,Conserved oligomeric Golgi complex subunit 7
1032,cgd3_3600-RA-p1,-0.558611,5.434048610010671,1.0,BTB/POZ domain/Kelch motif/Galactose oxidase central domain containing protein
1033,cgd8_5340-RA-p1,0.558611,6.4073288579698895,1.0,Uncharacterized Secreted Protein
1034,cgd1_2830-RA-p1,0.558611,6.273583993675148,1.0,Target SNARE coiled-coil homology domain containing protein
1035,cgd6_3540-RA-p1,0.558611,5.956873746102707,1.0,Exosomal RNAse PH
1036,cgd6_3400-RA-p1,0.558611,5.948512072729663,1.0,Serine/threonine-protein kinase
1037,cgd3_1160-RA-p1,0.558611,6.124259892641558,1.0,Uncharacterized protein
1038,cgd5_3680-RA-p1,0.558611,5.607045377955222,1.0,WD40-repeat-containing protein
1039,cgd2_3290-RA-p1,0.558611,6.686650864647772,1.0,Uncharacterized protein
1040,cgd8_210-RA-p1,0.558611,5.875505946223381,1.0,Transcription factor TFIID
1041,cgd7_1873-RA-p1,0.558611,6.547284360777897,1.0,Zinc-binding ribosomal protein L44
1042,cgd4_1300-RA-p1,0.558611,6.4888326343824,1.0,Uncharacterized protein
1043,cgd7_3340-RA-p1,0.558611,6.1528741447289645,1.0,Uncharacterized protein
1044,cgd4_140-RA-p1,0.558611,5.402310112434847,1.0,"Zinc finger, RING/FYVE/PHD-type domain containg protein"
1045,Cgd5_40-RA-p1,0.558611,6.0685617782308015,1.0,Uncharacterized Secreted Protein
1046,cgd4_2540-RA-p1,-0.557549,7.641517405588839,1.0,ClpA/B family/26S proteasome subunit P45
1047,cgd6_2650-RA-p1,-0.5559350000000001,6.83216432090067,1.0,DNAJ protein-like
1048,cgd6_273-RA-p1,-0.555906,6.826410332993384,1.0,Coatomer beta subunit
1049,Cgd2_1810-RA-p1,-0.554744,5.8348000422449475,1.0,Inositol monophosphatase-like protein
1050,cgd3_590-RA-p1,-0.554743,6.202894299749187,1.0,Uncharacterized protein
1051,cgd6_950-RA-p1,-0.552977,8.123583253318028,1.0,CRAL-TRIO lipid biding/Sec14d domain containing protein
1052,cgd2_3913-RA-p1,0.5527810000000001,8.21447975316246,1.0,Uncharacterized protein
1053,cgd7_4280-RA-p1,0.552766,8.593985692250937,1.0,Uncharacterized Protein
1054,cgd2_4103-RA-p1,-0.552497,5.9393736313985,1.0,Uncharacterized protein
1055,cgd7_130-RA-p1,0.5516840000000001,8.831479437454984,1.0,Ribosomal protein S11
1056,cgd2_3730-RA-p1,-0.550428,7.606722306497817,1.0,Glutathione S-transferase C-terminal domain containing protein
1057,cgd4_3220-RA-p1,0.549892,9.104122770282718,1.0,Histone H3
1058,cgd2_870-RA-p1,0.548197,7.125752763973163,1.0,Coiled-coil domain-containing protein
1059,cgd7_1960-RA-p1,-0.547393,6.841333186708163,1.0,WD40/YVTN repeat-like+signal peptide-containing protein
1060,cgd6_4350-RA-p1,-0.546905,7.813521388513025,1.0,26S proteasome subunit P45
1061,cgd7_1400-RA-p1,0.535884,7.166072248308799,1.0,Signal peptide containing protein
1062,cgd5_840-RA-p1,-0.533165,6.582327042848944,1.0,PP2C like phosphatase
1063,cgd4_1830-RA-p1,-0.531222,7.424933063195832,1.0,Dynein light chain tctex1
1064,cgd8_2420-RA-p1,-0.531049,6.077509436781177,1.0,Transcription initiation factor IIF/ Rap30 like winged HTH
1065,cgd1_870-RA-p1,0.530421,8.50545530213433,1.0,Peptidyl-prolyl cis-trans isomerase
1066,cgd5_3160-RA-p1,-0.5298510000000001,9.358916930207883,1.0,Actin
1067,cgd7_490-RA-p1,-0.528277,6.46398899078565,1.0,Uncharacterized protein
1068,cgd2_1850-RA-p1,-0.526616,7.647210783217631,1.0,Stress-induced protein sti1-like protein with TPR repeat
1069,cgd3_2690-RA-p1,-0.526413,7.1211526048183185,1.0,DnaJ domain containing protein
1070,cgd6_5440-RA-p1,-0.525875,8.413008180282931,1.0,Uncharacterized protein
1071,cgd8_5050-RA-p1,0.525138,8.206571788900494,1.0,Palmitoyltransferase
1072,cgd1_1660-RA-p1,0.524378,8.519931853399699,1.0,60S ribosomal protein L36
1073,cgd2_2533-RA-p1,-0.5239560000000001,6.541494789586215,1.0,Uncharacterized protein
1074,cgd6_560-RA-p1,-0.520926,6.997319968090455,1.0,Alanyl-tRNA synthetase
1075,cgd3_3100-RA-p1,-0.5189819999999999,5.767676954182941,1.0,Major Facilitator Superfamily
1076,cgd4_4170-RA-p1,0.517454,6.917988723645292,1.0,Uncharacterized protein
1077,cgd2_1800-RA-p1,-0.516451,7.145306235258497,1.0,DnaJ domain containing protein
1078,cgd6_3050-RA-p1,-0.51571,8.55521883173754,1.0,Uncharacterized protein
1079,cgd4_1030-RA-p1,-0.515563,7.363858198296247,1.0,Eukaryotic translation initiation factor 3 subunit G
1080,cgd1_2760-RA-p1,-0.515262,7.453489067812778,1.0,Ribosome-binding ATPase YchF/Obg-like ATPase 1
1081,cgd7_2260-RA-p1,-0.514853,6.772859717538673,1.0,Uncharacterized protein
1082,cgd4_4503-RA-p1,-0.514081,7.8073400591479665,1.0,unspecified product
1083,cgd2_3910-RA-p1,0.513947,6.830856091206681,1.0,Enhancer of rudimentary
1084,cgd6_10-RA-p1,0.5138550000000001,8.01723471059187,1.0,Uncharacterized protein
1085,cgd8_1810-RA-p1,0.512807,6.14347072627986,1.0,Surfeit locus protein 6
1086,cgd3_3440-RA-p1,-0.512702,7.058612002372036,1.0,Heat shock protein HSP70
1087,cgd4_2560-RA-p1,-0.510544,5.776266066404033,1.0,Phosphoinositide phospholipase C
1088,cgd2_3550-RA-p1,0.510493,6.558706750971441,1.0,Nucleoporin NSP1/NUP62
1089,cgd3_1580-RA-p1,-0.509782,6.828149913340937,1.0,Alpha glucosidase-like faimly 31 glycosyl hydrolases
1090,cgd7_2540-RA-p1,0.506595,8.655130427833406,1.0,60S ribosomal protein L35A
1091,cgd8_3510-RA-p1,-0.506307,6.170905832240759,1.0,Thioredoxin-like protein
1092,cgd6_1910-RA-p1,0.504215,6.959722525254832,1.0,Proteinase inhibitor I42 chagasin
1093,cgd7_2110-RA-p1,0.504038,8.616218642288871,1.0,60S ribosomal proteins L8/L2
1094,cgd2_390-RA-p1,0.503189,6.838371208883714,1.0,Uncharacterized protein
1095,cgd8_2930-RA-p1,-0.502559,8.824940050590914,1.0,GTpase translation elongation factor 2
1096,cgd6_2310-RA-p1,-0.49999499999999997,7.006169351315031,1.0,Signal Peptide Uncharacterized transmembrane Protein
1097,cgd2_3240-RA-p1,0.49807399999999996,7.6117144592113695,1.0,Arf GTPase activating protein
